,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
3502,6/3/20 11:33,fr.gouv.android.stopcovid,StopCovid France,fr,Laurand DeCOMBLE,5,Impeccable sur Samsung galaxy s8 (apres la Maj constructeur de securité du premier juin),Impeccable on Samsung galaxy s8 (after the security builder update of June 1),fr,Impeccable on Samsung galaxy s   after the security builder update of June   ,Privacy,"secur, secur",0.285714286,Positive,0,0,0,0,0,0,0,1,0
3503,6/3/20 11:31,fr.gouv.android.stopcovid,StopCovid France,fr,Nicolas Kuhn,1,Fonctionnement en fond de tache avec une notification affichée en permanance. Application détectée comme energivore,Operation in the background of the task with a notification displayed permanently. Application detected as energy consuming,fr,Operation in the background of the task with a notification displayed permanently  Application detected as energy consuming,Domain_Specific,"display, applic",0.2,Positive,0,0,1,0,0,0,0,0,0
3509,6/3/20 11:25,fr.gouv.android.stopcovid,StopCovid France,zh,xiaofeng lin,1,App français. Mais utile en anglais ???,French app. But useful in English ???,fr,French app  But useful in English    ,Language,"french, english",0.5,Positive,0,0,0,0,0,1,0,0,0
3511,6/3/20 11:24,fr.gouv.android.stopcovid,StopCovid France,fr,F Spockounet,5,"Ça ne coûte rien et ça peut aider, pourquoi pas ! C'est anonyme (c'est l'informaticien qui parle). Merci d'aider le monde 👍",It costs nothing and it can help  why not! It is anonymous (it is the computer scientist who speaks). Thank you for helping the world 👍,fr,It costs nothing and it can help  why not  It is anonymous  it is the computer scientist who speaks   Thank you for helping the world  ,"Domain_Specific, Socio_economic_Status","cost, comput",0.181818182,Positive,0,0,1,0,0,0,0,0,1
3512,6/3/20 11:20,fr.gouv.android.stopcovid,StopCovid France,fr,Dubois Mélanie,3,Triste de pas pouvoir la faire fonctionner avec mon fairphone. Ecolo et prudente ne va pas ensemble?,Sad that I can't get it to work with my fairphone. Green and safe don't go together?,fr,Sad that I can t get it to work with my fairphone  Green and safe don t go together ,Emotional,sad,0.125,Negative,0,0,0,1,0,0,0,0,0
3516,6/3/20 11:18,fr.gouv.android.stopcovid,StopCovid France,en,James Patrick O'Malley,5,"Simple to install easy to use. do your bit and support the country getting back to normal. If you seriously think this is an affront to your civil liberties, well you better throw away your smart phone, pull out your phone line and live off-grid. I ask people to get real and consider that the means of tracking you are all around us, this app makes zero difference to that but could help us contain a second wave.",  Simple to install easy to use. do your bit and support the country getting back to normal. If you seriously think this is an affront to your civil liberties  well you better throw away your smart phone  pull out your phone line and live off-grid. I ask people to get real and consider that the means of tracking you are all around us  this app makes zero difference to that but could help us contain a second wave. ,en,  Simple to install easy to use  do your bit and support the country getting back to normal  If you seriously think this is an affront to your civil liberties  well you better throw away your smart phone  pull out your phone line and live off grid  I ask people to get real and consider that the means of tracking you are all around us  this app makes zero difference to that but could help us contain a second wave  ,"Domain_Specific, Language, Location, Privacy","countri, countri, track, normal",0.088888889,Positive,0,0,1,0,0,1,1,1,0
3519,6/3/20 11:10,fr.gouv.android.stopcovid,StopCovid France,en,Gregory Lemercier,1,Complètement inutile dans la lutte contre le COVID-19. Application dangereuse qui n'offre aucune garantie sur l'utilisation qui sera faite des données collectées et sur leur protection. Gros gâchis d'argent public,Completely unnecessary in the fight against COVID-19. Dangerous application which offers no guarantee on the use that will be made of the data collected and on their protection. Big waste of public money,fr,Completely unnecessary in the fight against COVID     Dangerous application which offers no guarantee on the use that will be made of the data collected and on their protection  Big waste of public money,"Domain_Specific, Privacy","data, protect, applic",0.176470588,Negative,0,0,1,0,0,0,0,1,0
3521,6/3/20 11:07,fr.gouv.android.stopcovid,StopCovid France,fr,Mickaël GILLES,3,Je suis arrivé a télécharger mais j'arrive pas à voir,I managed to download but I can't see,fr,I managed to download but I can t see,Domain_Specific,"manag, manag",0.666666667,Neutral,0,0,1,0,0,0,0,0,0
3522,6/3/20 11:06,fr.gouv.android.stopcovid,StopCovid France,fr,Elisabeth Leclerc,1,Smartphone incompatible ... Merci aux concepteurs de l'application !,Incompatible smartphone ... Thanks to the designers of the application!,fr,Incompatible smartphone     Thanks to the designers of the application ,Domain_Specific,applic,0.2,Positive,0,0,1,0,0,0,0,0,0
3523,6/3/20 11:05,fr.gouv.android.stopcovid,StopCovid France,fr,Nadine Meunier-Chevreuil,4,Absolument aucun problème pour installer cette application (A5 2017). A voir ensuite à l'usage.,Absolutely no problem to install this application (A5 2017). To see then in use.,fr,Absolutely no problem to install this application  A         To see then in use ,Domain_Specific,applic,0.166666667,Positive,0,0,1,0,0,0,0,0,0
3525,6/3/20 10:59,fr.gouv.android.stopcovid,StopCovid France,fr,N R,1,Application incompatible avec le smartphone Honor7 de HUAWEI.,Application incompatible with HUAWEI Honor7 smartphone.,fr,Application incompatible with HUAWEI Honor  smartphone ,Domain_Specific,applic,0.2,Positive,0,0,1,0,0,0,0,0,0
3527,6/3/20 10:55,fr.gouv.android.stopcovid,StopCovid France,fr,Abm butchows,4,Sur samsung galaxy s10e aucun problème après je me demande pourquoi l'application est si vide🤔🤔,On samsung galaxy s10e no problem after I wonder why the application is so empty🤔🤔,fr,On samsung galaxy s  e no problem after I wonder why the application is so empty  ,Domain_Specific,applic,0.125,Neutral,0,0,1,0,0,0,0,0,0
3529,6/3/20 10:52,fr.gouv.android.stopcovid,StopCovid France,en,frederic bourgoin,2,"It should also be at least in English. Many non french speaking people live in France, and there will also be tourists coming before the Covid story is over. It drains the battery: one night with StopCovid and only Bluetooth (no wifi, no Data, no NFC...) enabled used up 24% of the battery whereas the phone loses 6% on a normal night. We should be able to have either a counter of the neighboring BT phones detected and stored or a way to list them The idea is good, but it should be a european solution.",  It should also be at least in English. Many non french speaking people live in France  and there will also be tourists coming before the Covid story is over. It drains the battery: one night with StopCovid and only Bluetooth (no wifi  no Data  no NFC...) enabled used up 24% of the battery whereas the phone loses 6% on a normal night. We should be able to have either a counter of the neighboring BT phones detected and stored or a way to list them The idea is good  but it should be a european solution. ,en,  It should also be at least in English  Many non french speaking people live in France  and there will also be tourists coming before the Covid story is over  It drains the battery  one night with StopCovid and only Bluetooth  no wifi  no Data  no NFC     enabled used up     of the battery whereas the phone loses    on a normal night  We should be able to have either a counter of the neighboring BT phones detected and stored or a way to list them The idea is good  but it should be a european solution  ,"Domain_Specific, Language, Location, Privacy","french, english, tourist, franc, data, normal",0.125,Positive,0,0,1,0,0,1,1,1,0
3532,6/3/20 10:48,fr.gouv.android.stopcovid,StopCovid France,fr,Felix Le Chat,4,L'application ne voulait pas s'activer au départ (message d'erreur). 4 heures après j'ai réussi à l'activer. Pour le reste à voir dans le temps.,The application did not want to activate initially (error message). 4 hours later I managed to activate it. For the rest to see in time.,fr,The application did not want to activate initially  error message     hours later I managed to activate it  For the rest to see in time ,Domain_Specific,"manag, manag, applic",0.230769231,Negative,0,0,1,0,0,0,0,0,0
3536,6/3/20 10:42,fr.gouv.android.stopcovid,StopCovid France,fr,Pierre Raynaud,5,"Fonctionne très bien pour l'instant sur mon Sony Xperia (Android 8). J'invite les gens à l'installer, d'autant plus que c'est une application OpenSource, donc safe.",Works fine so far on my Sony Xperia (Android 8). I invite people to install it  especially since it is an OpenSource application  therefore safe.,fr,Works fine so far on my Sony Xperia  Android     I invite people to install it  especially since it is an OpenSource application  therefore safe ,Domain_Specific,applic,0.066666667,Positive,0,0,1,0,0,0,0,0,0
3537,6/3/20 10:41,fr.gouv.android.stopcovid,StopCovid France,en,Julien mézière,1,Une application qui utilise le bluetooth pour détecter le covid est vraiment l'idée la plus ridicule que j'ai jamais vu. Tout le monde ne laisse pas son bluetooth activé (j'en fait partie) afin d'économiser sa batterie.,An app that uses bluetooth to detect covid is really the most ridiculous idea I've ever seen. Not everyone leaves their bluetooth on (I'm one of them) in order to save their battery.,fr,An app that uses bluetooth to detect covid is really the most ridiculous idea I ve ever seen  Not everyone leaves their bluetooth on  I m one of them  in order to save their battery ,Domain_Specific,order,0.058823529,Neutral,0,0,1,0,0,0,0,0,0
3539,6/3/20 10:38,fr.gouv.android.stopcovid,StopCovid France,fr,victor garret,5,Pourquoi tout les européens n'y ont pas accès ? Comment ça va se passer avec tout les touristes cette été ?,Why don't all Europeans have access to it? How will it be with all the tourists this summer?,fr,Why don t all Europeans have access to it  How will it be with all the tourists this summer ,Location,tourist,0.2,Neutral,0,0,0,0,0,0,1,0,0
3540,6/3/20 10:34,fr.gouv.android.stopcovid,StopCovid France,fr,Charmeline Loison,1,Pas compatible. C'est quand meme domage qu'une application aussi importante soit développé avec les pieds et ne soit pas compatible avec tout telephone. Faites un effort le gouv je paye pas des impots pour vos beaux yeux,Not compatible. It's still a shame that such an important application is developed with the feet and is not compatible with any phone. Make an effort the govt  I don't pay taxes for your beautiful eyes,fr,Not compatible  It s still a shame that such an important application is developed with the feet and is not compatible with any phone  Make an effort the govt  I don t pay taxes for your beautiful eyes,"Domain_Specific, Socio_economic_Status","pay, import, applic",0.176470588,Positive,0,0,1,0,0,0,0,0,1
