,Date,AppID,AppName,Country,Author,Rating,Review,Title Review,Detected Language,content,issue,syn,issue_vio_id,sentiment,Age,Disability,Domain_Specific,Emotional,Gender,Language,Location,Privacy,Socio_economic_Status
13265,5/6/20 18:21,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,روبرت,5,ممتاز تأخذ الموافقة من نفس التطبيق بدون الحاجة لمراجعة الموظف,Excellent takes approval from the same application without the need for employee review,ar,Excellent takes approval from the same application without the need for employee review,Domain_Specific,"approv, applic",0.25,Positive,0,0,1,0,0,0,0,0,0
13268,5/6/20 18:14,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Malook Wd,5,السلام عليكم اشكركم على مجهودكم، اقتراح بسيط بخصوص الصفحة الرئيسية ان يضاف إليها الاخبار من الحسابات الموثوقة كحساب وزارة الصحة، و أيضاً إضافة الأماكن المزحومة لتسهيل عملية التباعد الاجتماعي بدون اسم المستخدم.. الله يجزاكم الخير على هذا العمل الرائع وان شاء الله تعدي هالازمة على خير,Peace be upon you. Thank you for your efforts. A simple suggestion regarding the home page is to add to it news from trusted accounts such as the Ministry of Health account  and also to add crowded places to facilitate the process of social distancing without the user name .. May God reward you for this wonderful work and God willing  infringe this crisis well,ar,Peace be upon you  Thank you for your efforts  A simple suggestion regarding the home page is to add to it news from trusted accounts such as the Ministry of Health account  and also to add crowded places to facilitate the process of social distancing without the user name    May God reward you for this wonderful work and God willing  infringe this crisis well,"Domain_Specific, Privacy","trust, account",0.055555556,Positive,0,0,1,0,0,0,0,1,0
13271,5/6/20 18:11,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,Mousa Alhazmi,5,التطبيق فيه خلل تجيني رساله (حدث خطأ الرجاء المحاوله لأحقاً) الرجاء إصلاح المشكله بأسرع وقت,The application has a bug  message (an error occurred  please try again later)  please fix the problem as soon as possible,ar,The application has a bug  message  an error occurred  please try again later   please fix the problem as soon as possible,Domain_Specific,applic,0.076923077,Negative,0,0,1,0,0,0,0,0,0
13274,5/6/20 18:06,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,محمد الجندبي,5,خدمة مميزة تقدمها حكومتنا ايدها الله,A distinguished service provided by our government  may God support it,ar,A distinguished service provided by our government  may God support it,Domain_Specific,"servic, servic",0.285714286,Positive,0,0,1,0,0,0,0,0,0
13276,5/6/20 18:05,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,ابو عبدالله,5,ان شاء الله يكون ممتاز لسه ماجربت التطبيق,God willing  it will be excellent  yet I tried the application,ar,God willing  it will be excellent  yet I tried the application,Domain_Specific,applic,0.2,Positive,0,0,1,0,0,0,0,0,0
13277,5/6/20 18:04,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,أبو فجر,1,تطبيق فاشل جداً ولا يخدم المصلحة العامة ولا مصلحة العمل حيث سجلت وطلعت لي رساله باللون الأحمر وغير مسموح لك بالتجول وماجاب شيء جديد. مع العلم ان عندي دوام على مدار ٢٤ ساعة وفي الحد الجنوبي. للأسف فـــاشــــــل. نأمل من المطور يحدث المعلومات لمعرفة الإجراءات.,A very unsuccessful application and does not serve the public interest or the interest of work  as you registered and showed me a message in red  and you are not allowed to roam and something new came. Knowing that I have a 24-hour working day at the southern border. Unfortunately failed. We hope the developer updates the information to know the actions.,ar,A very unsuccessful application and does not serve the public interest or the interest of work  as you registered and showed me a message in red  and you are not allowed to roam and something new came  Knowing that I have a    hour working day at the southern border  Unfortunately failed  We hope the developer updates the information to know the actions ,Domain_Specific,"border, applic",0.0625,Positive,0,0,1,0,0,0,0,0,0
13278,5/6/20 18:03,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,علي الغانمي,5,التطبيق رائع وأتمنى أن يكون في مرونة فيما يخص التموين الطارئ في حال رغبتك بالتراجع عن الطلب.,The application is great and I hope that it is flexible in terms of emergency supplies in case you want to withdraw from the request.,ar,The application is great and I hope that it is flexible in terms of emergency supplies in case you want to withdraw from the request ,Domain_Specific,applic,0.090909091,Positive,0,0,1,0,0,0,0,0,0
13279,5/6/20 18:03,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),en,Muhammad Omer,5,Its a good application i got 4 hours for a week and i was selected as a first batch to register and its good i will keep my 4 hours for this week safe incase of any emergency thanks,  Its a good application i got 4 hours for a week and i was selected as a first batch to register and its good i will keep my 4 hours for this week safe incase of any emergency thanks ,en,  Its a good application i got   hours for a week and i was selected as a first batch to register and its good i will keep my   hours for this week safe incase of any emergency thanks ,Domain_Specific,applic,0.055555556,Positive,0,0,1,0,0,0,0,0,0
13291,5/6/20 17:39,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,mana ALMuhanna,5,جدا رائع التطبيق وسهل بإستخدامه,Very cool application and easy to use,ar,Very cool application and easy to use,Domain_Specific,applic,0.2,Positive,0,0,1,0,0,0,0,0,0
13292,5/6/20 17:38,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,• • مْڛألُہ тιмє . .,5,تم ارسال رساله لي بانه تم اختيارك لتجربه التطبيق وفعلا قمت بالدخول اليه تطبيق يعطيك تصريح لمده 4 ساعات في الاسبوع داخل نطاق حيك السكني للمواد التموينيه ايضا يمنحك تصريح طارئ علما بأن التطبيق مرتبط مع حسابك في ابشر حيث عند الدخول للتطبيق سوف تشاهد التابعين لك ولا بد ان تفعلهم ايضا يعطيك ارقام واحصائيات الاصابات داخل المملكه بشكل دقيق كذلك اخبار عن وزاره الصحه ويقوم ايضا التطبيق بتحذيرك اذا كان الحي الذي تقترب منه به اصابات بفايروس كورونا حمانا الله واياكم شكرا للقائمين على هذا التطبيق,A message was sent to me that you were chosen to try the application and actually you entered an application that gives you a permit for 4 hours per week within the scope of your residential neighborhood for the supplies. It also gives you an emergency permit  noting that the application is linked with your account in Absher  where when you enter the application you will see your affiliates. Doing them also gives you accurate numbers and statistics of infections within the kingdom as well as news about the Ministry of Health and the application also warns you if the neighborhood you are approaching has been infected with the Corona virus  may God protect us and you Thank you to those in charge of this application,ar,A message was sent to me that you were chosen to try the application and actually you entered an application that gives you a permit for   hours per week within the scope of your residential neighborhood for the supplies  It also gives you an emergency permit  noting that the application is linked with your account in Absher  where when you enter the application you will see your affiliates  Doing them also gives you accurate numbers and statistics of infections within the kingdom as well as news about the Ministry of Health and the application also warns you if the neighborhood you are approaching has been infected with the Corona virus  may God protect us and you Thank you to those in charge of this application,"Domain_Specific, Privacy","protect, enter, affili, applic, account",0.086206897,Positive,0,0,1,0,0,0,0,1,0
13298,5/6/20 17:33,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,نواف العنزي,5,رائع وسريع ومميز جداً لكن ارغب بتجربة استخراج تصريح لأرى كيفية سرعة الرد على طلب التصريح مجهود يشكر عليه هبوب علم ثقة,Wonderful  fast and very special  but I would like to try obtaining a permit to see how to quickly respond to the permit request  an effort to be thanked for by the emergence of knowledge of confidence,ar,Wonderful  fast and very special  but I would like to try obtaining a permit to see how to quickly respond to the permit request  an effort to be thanked for by the emergence of knowledge of confidence,Domain_Specific,respond,0.052631579,Positive,0,0,1,0,0,0,0,0,0
13303,5/6/20 17:24,sa.gov.nic.tawakkalna,Tawakkalna (Covid-19 KSA),ar,AHMED ALNAJRAN,5,تطبيق سهل ومرن وبسيط يحتاج الى زيادة تركيز لتحديد مكان الاقامة المنزل على الخريطة حيث لا يظهر رقم المنزل بالتطبيق ووجود صعوبه بتحديد رقم المنزل في الخريطة,An easy  flexible and simple application that needs to increase the focus to determine the place of residence of the house on the map  as the house number does not appear in the application and there is difficulty in determining the house number in the map,ar,An easy  flexible and simple application that needs to increase the focus to determine the place of residence of the house on the map  as the house number does not appear in the application and there is difficulty in determining the house number in the map,Domain_Specific,"focus, applic",0.090909091,Positive,0,0,1,0,0,0,0,0,0
